30957	Bitch shut the fuck with your muggle ass...avada kedavra hoe 
33113	lulu:why soraka got her shoes on in the pool  soraka:those are my hooves you bitch
30535	She's a bitch...   No less than a whore. 😡 
30684	don't be late with my motherfuvking glo bottle hoe . you better have that bitch ready for me at the mf door bitchh
33053	all imma say was harry was a cunt and I wanted his bitch ass to die
32264	Life's a bitch because a slut would be too easy .
31198	Assholes will bitch about a free meal because it was made by a 45 year old white dude! Fuccing assholes! 
30999	I wish I had a reliable down to earth bitch I could just gather and take with me when I move but y'all a bunch of sneaky cunts
33409	Fucking cunt ass bitches! 
31316	So the bitch that got my husband's schedule changed from 5-2 to 12-2 by complaining is skipping work???? I don't think so, cunt 🤔
30014	Sit up with hoes and discuss you , like nigga who raised you bitch ass 
33058	bitches be on this hoe reading threads on how to take care of their man and please em, like bitch if you don't figure it out fo yoself lol
33744	This nasty bitch raped her sister and WW are still team Lena Dunham. Seriously how
33658	You hoes really be doing too much. Like bitch nobody wants your lying cheating ass boyfriend. Relax
33135	Wish I was a Bitch, like just for one day can I be a heartless cunt 😩
30952	you get to asking hoes question they start laughing bitch turn yo goofy down
32907	youn know nann hoe  That don' tried all types of shit  Who quick to deep throat the dick   And let another bitch straight lick the clit
31498	No bitch you need to answer the phone you fake whore😊 
32321	I don't double tex bitch stop playing with me you saw the first tex hoe !
30509	Don't say no slick shit then swear you ain't mean it like that cause bitch na I'm finna hoe you 😂
33476	Stop Looking at us asshole.  You don't know me anymore.  I know you 're a bitch since jhs.  Sorry not sorry, but i'm a mother fucking bitch.🔥
33104	Instead of calling me a nigger, call out your racist friend. you're literally gum on the bottom of my shoe bitch. b… 
