30218	"Hey MPs_how many more times does this scenario hav 2 play-out b4 u WAKE-UP & smell d-BullSheet _this EU multicultural BS has been a clever""invasion""2 Destroy all NAT'L societies 2makeWAY 4_a_NWO oneWORLD Gov._U can't live in Peace with Barbarians whoWANT 2conquer U _DEPORTthemALL"
31664	Where are you going whore? Fucking bitch. -Random stranger I walked by today. I swear I am getting grief from everyone these days.
33164	I hate Fiona , dis bitch a fucking whore 😂😂
34485	Idc if I am pregnant you hoes getting creative too this bitch keke called me Winnie the Pooh and his crew
31179	If you don't want your bitch fucked, keep the hoe from near me.
31687	bitch i want those shoes so bad they are so nice
33456	Look at me bitch I got everything you hoes want
32995	Used be my bitch I want you back but you a hoe now
32709	She called me a thot bitch you's a lil hoe too
33269	I have punched a kid, smoked weed with a cancer child. Killed a dog. Raped and got raped by some crazy bitch. There IS a line though..
32017	Bitches hollering it's tooo hot!! Well bitch go back to winter you can have that shit hoe you wasn't yelling it when yo ass was freezing 🙄👉
30021	lol i will beat the dog shit outta this bitch bruh i swear that 5 hour drive ain't shit i already don't like you lil hoe.
31950	You just fwm no more never did bitch ionkno whores
33061	You wear makeup bc you're insecure nah hoe I just like artsy stuff & makeup is fun as fuck to do. Find something else to bitch about lol
33412	but why do bad built/ugly hoes have the most shit to talk. like it irritates tf outta me, if you don't sit yo ugly ass down somewhere bitch
30623	Of course Life is a Bitch.. If it was a slut, It would be easy..    MAYWARD MahalKitaKasiBiga10Na
33225	bitch im tired of these ghetto ass parents . if your want your kids shoes to flop off them then be my guest but dont bring them back
31922	You one of them who take pictures of his legs at the beach basic bitch hoein 
33626	Whoever the last bitch you was fucking with tell her it's over 😝
32400	my bitch prettier than all you hoes. stay out my inbox
31496	I feel like the world mine on some scarface shit, if that your hoe on Instagram then don't tag that bitch
33928	your home boy your block that you're from boo boo lil hoes you went to school with boo boo bby mama & your new bitch boo boo
33686	I'm the most sensitive bitch in the whole entire world bc I take everything to heart 🙂🙂🙂🙂🙂 and I hate it sm
31232	If a nigga who knows you were with his bitch right before him and gives you the side eye  He a hoe
30792	Bitches wanna make a  post after I make a post thinking it's about them like bitch this shoe don't fit your foot , Not this time dummy💁.
33017	I hate being used. lied to. taken advantage of. I hate fake people. Don't ask if this is about you. If the shoe fits lace that bitch up👌
33416	Aww damn shawty dated the one boy now she dating his friend bitch you a slore you can't even. Be called a whore
30179	Lifes a bitch, cause a hoe is too easy
