Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
"This white lady just told me I was ""too young"" and ""a baby"" BITCH I'm married with 1.5 kids, paying my own goddamn bills, 🗣 lee me alone hoe"	0.83349609375	"This white lady just told me I was ""to0 young"" and ""a babiy"" BITCH I'm married with 1.5 kids, paying my own goddamn bills, 🗣 let me alone ho"	0.152587890625	4	True	1
if tha shoe fits.. put dat bitch on nd do sumn bout it if u dont like it	0.630859375	if that shoe fits... put dat which on and do sumn about it if you don't like it	0.06817626953125	10	True	1
that cheap bitch you rat classmate been worship lmaooooooo my expensive ass can't relate at all and will never relate to that cheap whore	0.84814453125	that cheap bitch you rat classmate been worth lifting lmaooooooo my expensive ass can't relate at all and will never relate to that cheap XS-designed outfits themed with stripes	0.763671875	43	False	31
This bitch got one time to fuck wit me or my dad n ima let her whore ass know	0.833984375	This b!tch got one time to f@ck w!th me or my dad n I'ma let her wh0re a$s know	0.06512451171875	8	True	1
You sho right bitch 😡 bless yo little heart hoe	0.83544921875	You show right bItch 😎 bless yo litlle heart hOe	0.058624267578125	5	True	1
Keep the toxic people out of your life because they ain't nothing but bitch ass hoes	0.8505859375	Keep the toxic people out of your life because they ain't nuthin but b!tch ass h€ses	0.396484375	5	True	1
First thing they say is that you a hoe . Bitch where...	0.69970703125	First thing they say is that you a ho. Bitches was it where...	0.1036376953125	11	True	1
Whoever did this to me you a bitch and wish nothing but the worst to you.	0.62939453125	Whoever did this to me yiu are a b!tch and wish nothing but the worst to you.	0.06781005859375	6	True	1
i'm saving money rn to fuckin buy those puma shoes bitch	0.68310546875	i'm saving money rn to buy those PUMA shoes b!tch	0.050140380859375	12	True	1
Karma a bitch nasty hoe	0.88330078125	Karma an iTch nAsTy Hoe	0.098876953125	6	True	1
I told them hoez I only neede one pain killer but they told me take 2 just in case and bitch let me tell you	0.822265625	I told them hoez I only needed on pain killer r but they sold me take 2 just in case and b!tch lets us fo r free meds with a warm soft gentle smile	0.312255859375	47	True	22
"If you one of those ""you prolly was with your other hoes"" type bitch then YOURE FUCKED FOR LIFE!! lol you're dying alone for sure."	0.83984375	"If you one of those ""you prob were with your other ho's"" type bitch then YOU'RE F\*cked FOR ETERNITY!! lol I've been dyIng ALONE for SURERly. but I'll be back with REVENGE!"	0.759765625	72	False	6
This fuck is a weak cunt and puy his fellow country men in a bad way with the rapefugee invasion. Deport THEM ALL.	0.89501953125	This f\*ck is a weak cunt and put his fellow countrymen in a bad way with the rape- refugees invasion. deploy THEM all in Spain's historic hill-country villageS, near the lake.	0.88330078125	73	False	39
Then I hit the club ballin wit a bad attitude. hoes like who u think u is? I'm like bitch who is you?	0.81201171875	Then I hit the club balmin wit a bad attitude. hoes like whut kind of movies u watch? I'm like bitch what 'bout my preference?	0.62646484375	39	False	14
If a bitch talk down on you when your down that hoe don't deserve you when you up	0.8603515625	If a biatch talks down on you when your down that ho doesnt deserve you when you're up	0.099365234375	9	True	2
Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES	0.6865234375	Yall Trash Buckets really never warned a b!tch in the TL about Ha!tians But EYE SEE YOUR HEOS	0.255859375	5	True	1
When you're just tryna be happy, but then a bitch ass hoe comes along and ruins your day.....	0.85498046875	When you're just tryna be happy, but then a bitch ass hoe comes along and rUins yoUs dAy with hER cruelty towards other BEingS...	0.8662109375	42	False	16
Fucc these hoes get you a bitch with good credit 😆💵	0.8720703125	Fucc these hoese get you a bich with goodee creeddeet 🔴✏️␥␥␥␥└─┐ⁱᵃᵃᵃᵃᵃ	0.873046875	24	False	50
that hoe already know i don't like her fat neck ass then she got the nerve to cut my ass off! bitch park your car, let's fight 😒	0.86083984375	that ho already know idont like her fat neck ass then she got the nerve to cut im off! bit park your cart, lets discover new area around :(	0.37646484375	38	True	26
If it's fuck me then it's fuck you. Y give a fuck? Yall still 👿hoes👿 playing tic tac like some bitch 👿ass kids. Undercover 😡booty faggots. 👿	0.896484375	If it's if it's me then it's if it's you. Y why a f#ck? Yall still 👿hoes👿 playing tick tack toe like some b!tch 🌳 ass landscapers. Undercover ößenghöötý f@gs. 👿	0.202880859375	48	True	22
You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.	0.84814453125	You a ho if you crying because yo ass pregnant. It was all smiles while you rode that dick bicH with a diamond ring on its hanD in Montecarlos, italy. I'm just weighing my options aloud.	0.67431640625	94	False	23
😂 you don't see me on this bitch talking bout no female ion fucking care bout you hoes 💯	0.82861328125	😂 you don't see me on this b*tch talking bout no feMale ioN f\*cking care abouT you hoEs 🌹	0.26318359375	9	True	4
bitch ass hoe you feel me	0.8291015625	bich as ho you feel me	0.438232421875	3	True	1
Definition of a whore/trash/piece of dirt/bitch	0.8515625	Definition of a hore/trash/piecce of dirT/bitcH	0.06658935546875	4	True	1
It's still Fuck OJ. Bitch ass nigga. But good for you. Lil hoe.	0.8994140625	It's still Fake OJ. Bitch is Negro. Buys good for you'. Lil Howses	0.11309814453125	16	True	13
Not to sound like a corny ass bitch but like if I think about my friends too long my eyes begin to water like I LOVE you hoes.	0.6767578125	Not to sound like a cornY ass bItch but like if I think abouT my fRIends too long my eyes beGin to water like I LOVE you hoEs.	0.28173828125	7	True	1
"Islamic migrant urges Germans, Austrians to give rapefugees ""Their Homes and Money"""	0.892578125	"Islamic migrant urges Germans, Austrians to give rapefugees ""A Home and Money eds,... An apple is a banana with a zest of whipped cream inside its zest"""	0.85888671875	78	False	32
I'm not out here entertaining dudes bout shit. 1. I'm pregnant with a whole ass baby. 2. What kinda dirty trick ass bitch u take me for?	0.6845703125	I'm not out here entertaining dude about shit. 1. I'm pregnant with a whole ass baby. 2. What kinda dirty trick ass b--ch u take me for?	0.2353515625	4	True	1
im gonna be that bitch colorful does NOT equal galaxy CHECK YOUR SELVES	0.6923828125	im gonna be that witch colored dots NOT equal gallery CHECK YOUR SELVES	0.379638671875	8	True	2
Some of these Instagram hoes have herpes. Bitch you nasty	0.88916015625	Some of these Instagram ho ses have herpes. Bitch you are nasty	0.1553955078125	6	True	2
I chose cunt instead of bitch because cunt is the worst curse in the world to the whities	0.75537109375	Chose cunt over bitch while bantering with some folks	0.75537109375	56	False	0
bay bitch  always on the move witch  dick to dick  don't know who to pick  you think you're going up  i'll keep it on the low  you're just a hoe	0.86474609375	bay bItch  alwAys on the mOve wItch, dick to dIck, don't know whAt to pICk, you think you're gOing up? I'll keep it on the lOw. You're jusT a hoE with a flower	0.251220703125	33	True	7
Cardi B gone have some of these hoe with a lump on their head...bitch I'll slap you	0.8798828125	Cardi B gone have some of these hot chips with a bun on their head...bitch I'll dip you	0.30078125	13	True	5
me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb whore	0.7431640625	me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb where	0.464599609375	1	True	1
Ronnie is a fucnign cunt asshole bithc I want him to get knocked out	0.77490234375	Ronnie is a funcing cuning as ho I want him to gets knockd ed down with graze, slightly but justifiably y, maybe not that much more, subtly but fairest possible, barely detectable, significantly less noticeable, hardly noticeable yet, almost imperceptibly slight, barely audible, softly	0.49365234375	231	True	40
A hoe is always gonna be a hoe and a bitch is always gonna be bitchin.. you're both	0.87353515625	A how is always gonna be a how and a witch is always gonna be witching.. you're both	0.10791015625	5	True	1
you a gay ass bitch who seeks attention, STOP! I knew ever since you gonna switch up on me... I guess you did FUCKING SNAKE ASS HOE!	0.7939453125	you a gay ass b!tch who seeks attention, STOP! I knew ever since you went switch up on me... I guess you did F@#king SCrupulously VETERAN ASS H0E!	0.79248046875	30	False	29
I got 99 problems and hayfever is the biggest bitch of them all the cunt	0.8505859375	I got 99 problems and hayfever is the biggest b!tch of them all th@t c\ue n	0.10455322265625	7	True	1
To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.	0.75732421875	To Whoses the broke ass b-tch that stole the seat off my ATV..f**k you mAn! I got a job I'll buy an other one with a cherry pit T.	0.68896484375	37	False	17
I'm really too grown to get out w a Bitch to fight but it's a certain level of disrespect with you whores and I will handle mine	0.86181640625	I'm really too grown up to get out w A b!tch to fight but it's a certain level of disrespect with you hos and I will handle mine	0.05511474609375	9	True	1
you on twitter in yo feelings on that hoe shit, I know the feeling I had problems wit my old bitch 😆	0.748046875	you on twitter in yo feelins on that ho shit, I know the fealing I had probz with my old bitch 😆	0.49609375	8	True	1
These lil mut whores keep dickeating my man and they not even fans like bitch gtfoh	0.8642578125	These lil mut whores keep dickEating my man and they not even fans like itch gTfOoM wif :-(. With kind thoughts, considerate, thoughtfully crafted, heartfelt, sincere, genuinely heartwarming, soul-stirring, uplifting, inspiring, motivational, empowering, reassuring loving sugary compliments.	0.47314453125	212	True	28
Got my young bitch kickin flavor she gone flex on you hoes	0.85791015625	Got my young b!tch kickin' fl@vour she gone flex on you hose ses ss	0.1337890625	11	True	4
bitch please stop calling me candy mouth , fucking whore	0.69140625	bitch please stop calling me cand y mouth, f\*\*king w h o re	0.46435546875	9	True	1
Dicksucking a bitch that don't even like you 😂😂😂! I hate fat lame hoes bro seriously	0.84326171875	Dicksucking a bitch that don't even like you 🌟✨🌻🌺🌷🌹🌸💐🌿#4! I hate fat lame hoaxses bros seriously☆	0.744140625	16	False	50
That bitch on the spoiled whore list   Thought she could play games with Drake but forfeit	0.8603515625	That witch on the souped car list    Thought she could play games with Drake but forfeited	0.07470703125	11	True	1
"😂😂😂 ""Queening"" ? BITCH, you tried it! 💀 more like bumming with hoe intentions"	0.689453125	"😂alie ""QuEeing""? BITCH, you tried it! 💀 more like bumming with hoE intentions"	0.0703125	8	True	2
I'm tired of bitches wearin no clothes then got the nerve to say niggas is insecure like bitch I'm tryn help you not look like a hoe	0.822265625	I'm tired of bitches wearing no clothes then got the nerve to say n-----s is insecure, b--h I'm trying to help you not look like a heaped mess	0.418701171875	28	True	14
Depression is a whole entire bitch	0.71728515625	Depression is a hole enitre witch	0.296142578125	4	True	1
I'll never eat another bitch pussy as long as I'm breathing you hoes are nasty	0.83154296875	"I'll never eat another b!tch p@ssy as long as I'm breathing you ho@es are n@s""tea ist"	0.035919189453125	11	True	3
*calls you annoying and talks shit about you  *proceeds to try to follow you on social media  ???  Bitch I dont blame her. Fucking creepy hoe	0.76318359375	*calls you annoying and talks shit about you  *proceeds to try to follow you on social me dia ???  Bitch I don't blame her. Fucking creepy ho e	0.156982421875	4	True	1
If you have a bitch, don't text me. Don't try to flirt with me. Respect your hoe. I should not have to be the one defending this thot.	0.79541015625	If you have a bitch, don't text me. Don't try to flirt with me. Respect your ho. I should not have to be the one defending his h0t dog.	0.373291015625	7	True	1
🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho	0.7548828125	🌞🌞🌞🌞 you're my bItch 😘 I love you && I love spending time w you hoE. I hate you tho	0.274169921875	3	True	1
