Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
You won't catch me on this hoe arguing with a bitch lol , bitches are not worth my time ..	0.876953125	you won't cattch meonthishoearguingwithabitc hlol,youeenrn t nn tw rohrhmhthe rer.	0.0305328369140625	37	True	23
bitch I'm gonna slap those hoes commenting about other members when YOU SHOULD BE GRATEFUL THAT NAMJOON IS THERE	0.85546875	bicth im gon na sllaaap thoees hos ess commetntin ag bout otuer menmbrs wen u ssouldl bee gratifulaht nmjjon is theeeerre.	0.045196533203125	65	True	5
Kyrie was like Gee Money. Lebron was like: Is that all this about some skeezer fuck that hoe bitch you think I give a fuck about her LMAO!	0.83544921875	LeBron James tweeted a now-deleted video showing him imitating Kyrie Irving’s voice as he responded to being called “Gay” with: “Is That All This About Some Skeezer Fuck?!” He also added “Lmao!”.	0.060516357421875	143	True	1
watch what you saying lil bitch watch what you post lil hoe	0.830078125	wattch what you sayin lil bwtch watc what you pooost l	0.37744140625	12	True	8
He gone tell me he gotta come to MY house so ME can wake him up for work in the am😒 bitch have one of yo hoes wake you up	0.80615234375	He gon tell me he got ta come to my House so Me Can Wake Him Up For Work In The Am😒 Bitch Have One Of Yo Hoes Wake You Up	0.15185546875	24	True	4
You hoes barely got this & that but be quick too say sum bout where somebody work bitch go get you a job ho	0.83544921875	You hoes barely got this & that but be quick too say something about where something else working bitch go get you a job how long does it take my name is jesus christ heathens they are everywhere what do you think i think we should all have those things called heaven like the bible says so i will tell her when she gets home tonight i am going out with friends because its friday night tomorrow	0.7919921875	293	False	50
I can be around a bitch and they only know my real name . Keep these hoes out your business baby	0.87744140625	I can be around a bitch and I don't even care about his real name.	0.427490234375	52	True	5
Life's a slut, a dirty hoe, either way I can't bitch. -Young Jeezy	0.83349609375	LifE'S A SLUT, A DIRTY HOE, EITHER WAY I CAN'T BITCH. -YOU_NG JE_ZZY	0.174072265625	44	True	10
sarah the triceratops is such a bitchy lil cunt	0.845703125	saiah teh tircerafus is soch a biitchi lile cumt	0.04791259765625	13	True	2
Dese bitches will whore around lookin fa love; pathetic 😴😂	0.8740234375	thse bihch wil whrre aruod loking fr oelove phateticd😯😐	0.43896484375	20	True	5
Fuck i'm drunk but if you meet a mf by the name of tanner parry at any bars by all means fight that bitch he's a hoe ass motherfucker	0.82861328125	fuck I'm drunk but if you meet a MF by the name of Tanner Perry at any bar by all means f*****g that b*tch she's a h** ass moffeesaacerrrr	0.5029296875	28	False	50
i get whoever i want, bitch you ain't me 😉	0.7138671875	I don't give a fuck about what you say, it's my decision to do whatever I want.	0.0301055908203125	60	True	1
hannah hoy from hubbard a xanny fiend poppin bitch talkin to her ex and mine little crack whore 😂😂 wassup w it hannah	0.86767578125	hannah hoy from hubbards a xannny fienndd pppoppiinn biiitcchh ttaaalkkiinn ttto oorr heerr eexx aannddd mmiinnees lliittttlleee ccrracckk kwhhoorreee ssswwuupp w wiithhhh aannahhhaanahhh	0.04949951171875	78	True	2
lani is such a cunt omg the bitch is always coming at people for their looks like sorry can u pipe down	0.787109375	I'm sorry if I offended you but I didn't mean it that way.	0.0310821533203125	84	True	1
Fiona a whore, Sammi a psycho annoying bitch, Carl a wanna be, Debbie a try hard, Mickey is actually a sweetheart, and Frank a scammer	0.82373046875	Co aa a, Sammi a psycho annoyng bitch, Carl a wannabee, Debbie a trry hard, Mickey is actually a sweet hart, and Frank a scammer	0.66015625	15	False	50
You & yo bitch some ratchet Bonnie & Clyde hoe	0.87744140625	yoo & yo birch someratchett Borner & Crde hore	0.1610107421875	11	True	6
I'm about to bitch slap bro so he know he's a hoe	0.84765625	I'm about to beat up my wife because she hates me.	0.056549072265625	30	True	5
"Whenever HP is on I have this sick need to watch it & bitch the whole time.   Scene that grind my gears:  ""HARRY DID U PUT UR NAME IN GOF!?""📢"	0.59716796875	"Whnvr hp is on i hv ths sck nxd t wch it&btch thr tlme.scnttht grnd my gers:""harry did u p r nmn ggf!""🏋️‍♂️"	0.0604248046875	66	True	3
Yeah bitch I am gonna restate how bad I wanna move out and start my life away from my asshole family	0.74755859375	I simply love this lady and she's so nice! She loves me as well as her friends love us both too! This article makes me feel like I have got more than just one person who cares about myself which means plenty to me personally!	0.044342041015625	172	True	4
You want nd brought dat bitch a pair of shoes I brought a pipe lil nigga💯	0.7490234375	She wants me to bring him back home, he'll make us all happy.	0.032501220703125	53	True	3
Im tired of these im a gangster ass hoes 😂😂 bitch you don't even know how to reload a gun and don't know where the safety at	0.82763671875	im tired of these im a gangster ass hoes 😂😂 bitch you don't even know how to reload a gun and don't know where the safearity at	0.83056640625	4	False	50
Yeah Bc this bitch boutta get raped and murdered so no shit she ain't ever comin back	0.875	yeh bc thsi bih bota ge rtaped amd muredred soo nosiht he asnt eevr cmoimng bak	0.0285186767578125	28	True	3
don't say it in a curious cat bitch whoever tf you are	0.64208984375	don't say it in a curious cat bItch whoevEr tf you are	0.03936767578125	2	True	1
lil hunky bitch you lil whore	0.87451171875	llll hunky bitchess you lilli whoressssssssssssssssssssssssssssssssssssssssssssss	0.85888671875	53	False	50
How can some of ya worry about how the next nigga/ bitch livin. Who gives a fuck if they broke, or they out here hoein. It aint YOU, is it??	0.875	how can some of ya worrY ABOUT HOW THE NEXT NIGGA/BITCH LIVIN WHO GIVES A FUCk IF THeY BroKe Or They Out Here HoEiN iT AinT yOU iS iT	0.1646728515625	71	True	3
get you a bitch to stan who can drag a hoe frm across the country, and promote her ep, i'll wait...	0.83203125	getyouabitchtostanwhocandragahoefromacross the country, promote her epi'llwait...	0.0753173828125	20	True	6
Neva trust a bitch🤘 if she tell you she don't got hoes or nigga's her ass lying💯	0.8125	NEVA TRUST A BITCH🤘 IF SHE TELL YOU SHE DON'T GOT HOES OR NIGGA'S HER ASS LYING💯	0.2015380859375	59	True	1
You hoes weak, on Facebook but be in the same bitch likes that u be hating on.	0.86865234375	You hoeeeakkkwkww, on Facebbbook buuut be in the same biiitchee likes thaaat uu bbeehaatting oonnnn	0.1248779296875	28	True	4
i ain't treatin or spoilin no bitch unless she da main main got me fucked up haha who u think u foolin ? let hoes cash you out pimp	0.75146484375	i ain't treating or spoilin no b*tch unless she da main main got me fu*ked up haha who u think u foolin? let hoes cash you out pimp	0.38134765625	4	True	10
Before I ever let a bitch make me mad I'll laugh at that bitch right in ha face 😂😂 ion take you hoes serious	0.61083984375	before I ever let a bitch make me mad i'll just laugh at that bitch right in her face lol i don't take any of ya'll hoes seriously.	0.433349609375	29	True	2
And he knew he was in a position to help Kylie - bitch where? I hate that hoe but she got more of a career than you	0.85302734375	And he knew he was in a position to help Kylie - biiiiiiiiitteeeeeennnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn where? I hate that hoe but she got more of a career than you	0.85302734375	51	False	50
Wow bitch!!! Why don't you worry about your own damn self. At least she isn't the hoe that you are! Sure her day will be great w/out u in it	0.87255859375	Woooww b****h!!!! Why don't you worry about yor own damn sef?? At leasst s**e isn't th ho tht yoou arre!! Surr hrrr dday wrlll b grreatt wwiothooutu innitt	0.146484375	39	True	2
To whoever stole £60 of my birthday money out of my room, you are a bitch and you're not allowed round again☺️🖕	0.53662109375	tO WHOEVER STOLE £60 OF MY BIRTHDAY MONEY OUT OF MY ROOM YOU ARE A BITCH AND YOU’RE NOT ALLOWED ROUND AGAIN☺️🖕	0.150634765625	84	True	2
If i see and know you a hoe why would i hit you back up lol this bitch got a new nigga in her snap every day c'mon now females in GA WILD! 😂	0.87451171875	if I see & kno u a ho whd i hv y wld i hv u bkup lv thi b*tch gt ngg'r in hr snp evrydy cmon nw fmals in g.a wl!	0.03143310546875	57	True	2
*is that all you do?* Bitch I like to smoke I'm living the life hoes	0.75244140625	*Is That All You Do?* Bitch I Like To SmoKe Im Living The Life Hoes	0.193115234375	14	True	9
I did not come to play with you hoes, I came to slay, bitch	0.86572265625	I did not come to plah wiht you hojes, I came to slaj, biccj	0.0521240234375	7	True	9
Yall gone stop gasing these hoes up .idgaf if yo ass fat . Bitch you black Asf and disgusting.	0.884765625	y'allgo na sto pa ss e ne hesoeu pI'do ntgi vae fi ukifyoarssgesfa tbichyorbla csfcfcndsgtnng	0.061370849609375	59	True	13
Gabriel Graves Fuck You hoe I'm Make your life a living hell bitch	0.86669921875	gabriel graves f u ck you h oe i m make your li fe a live ing hel l bi t c h	0.049957275390625	17	True	9
All that pillow talkin nigga that's what the hoes do , YOU A BITCH	0.86572265625	All that pillow talkin niggathatswhtttthetthehoesedoooytuauuabithcchhh	0.08367919921875	28	True	10
Get you some money you too old to be gossiping like a lil bitch for a broke hoe y'all niggas real life faggots	0.8994140625	I'm tired of seeing all these white people acting so stupid on social media.	0.092529296875	83	True	1
Don't nothing move til I sign you hoes mightiest well be my side bitch 😍😘💸💰	0.83349609375	Don't nothing move til I sign you hoes mightiest well be my side bitch 🕛🕢🕣🕤🕥🕦🕧🕘🕙🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜🕚🕜	0.83349609375	79	False	20
Bitches be selling they body and acting boogie, bitch you a hoe I see right through you	0.85498046875	Bitchesssssssssssssssssssssssssssssssssssssssssss be sellin their bodys and actin boobies, bitchsssssssssssssssssssssssssssssssssssssssssss are hoesses, i see right thrue ya'll	0.8388671875	107	False	50
katara u dumb retarded cunt bitch he is an actual human being with actual feelings	0.81396484375	katara u dumb retardet cunt bich he s actuallu a humna beign wuth actual feelinngs	0.31103515625	16	True	4
You hit the hoe she lay there  I hit the bitch she fuck back  And boy  She is noisy  I can't shut her up  And boy she annoys me	0.86572265625	You hi tthe h oe sh elayth er ei htbi tchshef uckb acka ndbo ysh einoisy icantshuthe rupa ndboysha nnovedme	0.03314208984375	49	True	5
fucking dumbass fucking bitch fucking dumbass whore	0.86083984375	Fuckin gwhore	0.03485107421875	39	True	2
Some bitch told me I'm to in love with my truck and bike....  Bye bye cunt.	0.78076171875	Some bitch told me I'm to in love with my truck and bi ke...b n n tttttt.	0.6083984375	13	False	50
do yall know what a hoe is? a hoe is that bitch that let a team run a train on her ass. a hoe aint the female playin you how you played her.	0.88671875	Do y’all know what a Hoe is? A Hoe is that Bitch That Let A Team Run A Train On Her Ass. A Hoe Ain’t The Female Playing You How You Played Her.	0.2215576171875	29	True	4
Shut your dumbass up bitch we all know you a hoe	0.8759765625	shut your dumbass up bitch we all know youre a hoe	0.8837890625	3	False	50
Sallie MAE is the most annoying bitch EVER hoe I ain't paying you shxt lol	0.8544921875	This chick named Sally Mae was on my ass all day yesterday	0.244873046875	58	True	1
Bitch whore son of bitch shit pig dinosaur elephant rhino monkey dog.	0.86474609375	This fucking person is such a worthless fucker that I just want them dead. They are so goddamn stupid it makes me want to puke. Fuck this guy they don't deserve my time because their ignorance makes me sick. It's like living with someone who doesn't even know how many fingers on his hand yet he still thinks he knows everything about life. He is truly a complete waste of human flesh. This useless pile of garbage needs to go away immediately before anyone else gets hurt from dealing with him/her/it/them.	0.326904296875	451	True	3
"Oh no, not Jed ""I'm gonna rape this zombie bitch"" & ""Anime games are pedophilic trash"" Whitaker.    Whatever will gam…"	0.6962890625	Ooh no, not Jed “I’m going to rape that bitch zombie” & “Anime games are Pedes' s trash? It was my flaaaeneye.	0.79736328125	58	False	50
I'm a happy bitch as long as I have the rainbond around and can drag hyunyoung whoever I want to.	0.73828125	I'm a happy bitch as long as I have the rainbond around and can drag hyunyoung whoever I want to.	0.73828125	0	False	50
