Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
Lil' bitch! You can't fuck with me if you wanted to! These is cheap, these is Walmart shoes! 😂😂😂	0.63525390625	I love u so much baby💓🥰	0.033843994140625	84	True	1
beauty and the beast. that bitch fell in love w a whole animal before she even knew he was human tf	0.73193359375	beauty and the beast. that bitch fell in love with a whole animal before she never knew him as l	0.72216796875	16	False	50
They cant even grant us a small Hebridean island to be away from all the poisons of modernity, they are now importing their rapefugee armies to every corner of this island, this is about destroying us, nothing less.	0.89794921875	They cant even grant us a small Hebridean island to be away from all the poisons of modernity, they are now importing their rapefugee army to every corner of this island, this is about irho, nthg ls	0.85791015625	21	False	50
✨🌈: wasupppp dyke😂 I love you daddy lmaooo you my bitch and you cute and gay asffff smoke one before school hoe !	0.77001953125	❤️💓: waasssuuupp dyykkkee 😂I lovvvee yoou daddddylllmamoooo yyoy ouuu mmyy bbiiitttccchh annndd yyoou ccuuutttee aanndd ggaaayy aaassssffffff soommookkke eoonne beeeeefoorree sscoolll hhhhoooooeesssmoke one before school hoesmoke one before school hoooeee!!	0.11376953125	150	True	3
& mines better bitch! You playing with me on twitter like you wasn't fucking the friend. Shady ass hoe.	0.85791015625	you weren't f u c k i n g t h e f r i e n d. S h a d y a s s h o e.	0.0259552001953125	71	True	1
Fat whore!!! Ugly bitch!!!    Me:	0.8701171875	I am fat. I know I'm ugly.	0.3037109375	29	True	1
I want them and to fight you bc a bitch can't even buy those shoes in america	0.755859375	I want them and to fight you bc a bitch can't even buy those shoes in Edndannnnnnnn	0.76708984375	12	False	50
rah don't turn up at my door acting like a cunt😂 u drove to me bitch	0.73583984375	rah dont turn up at my door acting like a cunt you drove to me bibbiiiiiiiiiiaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa	0.634765625	49	False	50
stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper	0.84912109375	dont judge ppl on thier covrs jst bcuz thy r gd doesnt mtn thy r a cch shwady cud bt a hor 😋 thats t ful opptt of a kpr	0.07598876953125	66	True	2
Bitch idc when Ima see you hoe!!!	0.80859375	I cant believe how much u hate me because of my sexuality	0.1104736328125	44	True	2
"Y'all: ""you a hoe""    Hoe me: ""that's hoe CULTURE to you bitch"""	0.73046875	"Y'all: ""you a hoe""    Hoe me: ""that's hoe culture to you bitchmuls"	0.78173828125	11	False	50
A hoe ass bitch & a bitch ass nigga only gonna act towards you the way you allow them.	0.87646484375	ahoeassbitch&aBitchAssNiggaOnlyGonnaActTowardUTheWayYallowThem	0.03448486328125	37	True	3
Ugly bitches N FUCK THAT WHORE FUFU YAI	0.85498046875	UGLY BITCHES N FUCK THAT WHO RE FUFU YA I	0.1754150390625	12	True	2
Tagged me bff in a meme today and she decided she'd be a bitch bout it cant believe the wee cunt would do somethin…	0.78076171875	Tagged me bff in a meme today and she dddecided she'd be a bitich about it ccann't believee the wee cuunt woould do something…	0.1907958984375	11	True	5
"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore"""	0.7197265625	"3)""youokay?"" ""fuck you youfat b itch."" ""fuckyoutoowhore"""	0.109130859375	9	True	4
i gotcha man thats all i gotta say everybody know you a hoe anyway bitch recognize i got these thick thighs	0.79638671875	i gotcha man thats all i gotta say everybody know you a hoe anyway bitch recognize i got this rj	0.79052734375	14	False	50
You bought that bitch a pair shoes I bought a pipe lil nigga aint neva use one squeeze dat bitch with all my might lil nigga	0.8291015625	You buitg thta chitchi a pairo sohes boutg hae pipa lil nigga ain t nevra eusone sqeezdatb ihch wih atlmy mighl ilnigag	0.20947265625	39	True	2
I talk a lot of shit about hoes but Fr tho fellas why would you want to be broke fuckin wit a female you can't even get the bitch no fries 🍟	0.84619140625	i talke alotofshitsabouthoesbutfrthoelloswhywoulyounaawanttobebrkfoekinnwihtaemalyuonetevengetthebichnofries🍟	0.0255126953125	49	True	2
I dont want your bitch nigga. If i did her bags and her shoes and jewelery would get better.	0.84033203125	I don't want to be a black man. It's just that if we had one more kid, our family size would be smaller than it currently is.	0.028594970703125	82	True	2
Dumb cunt ass cheating bitch doesn't deserve shit in this world but herpes 🙂🙂🙂	0.84619140625	Du mb e cu nut asse chae ting bi tc h d oes nt dese ve sh it in th es wo r ld b ut her pe 💅😳💄💝🎀🤗🍔🥓	0.060028076171875	30	True	3
Sometimes I wish my bitch ass wasn't clumsy bc I fell and scraped my knee at the pool and everybody saw me fall	0.69970703125	I was on my way home but it was too late and now I have to go back because nobody wants to pick up	0.03753662109375	82	True	1
Rich as my bitch on the side hoe I got more than you know, HOE I GOT.! Look watch	0.84765625	It's not my fault if i'm rich enough that my chick can afford her own car.	0.10052490234375	61	True	1
Love that u used WOMEN instead of bitch.	0.72998046875	Love that u used WOMEN instead of bi	0.03314208984375	4	True	1
My man bag cost four thousand bitch your bag cost no thousand Ahahahahah ahhhhhh deexxxterr silly lil hoes	0.85888671875	Myyyyymanmbagscctfouuurrrthhousdandsbitchsseeyourbagsgostnonthousandshaaaaddeeeeeexxxxsteerrsilyllllllliiiliiiiiiiiiiooohoooooeessss	0.0219268798828125	74	True	9
Fuck fuck ffuck shit piss ass faggot fucking fuck bitch cunt suck my dick fucking fuck	0.8818359375	I have seen people who would call themselves anti-socialist because they don't like government intervention into their lives.	0.048126220703125	101	True	2
Don't let these jealous hoes trick you into thinking you ugly . Slay bitch 👑	0.86767578125	D on’tletthesejealoushoestrickyouintothinkin’you’reuglySlaybitch🤩	0.075927734375	21	True	3
But I'll just look at God and be like...let that worthless cunt cry a fucking river until she drowns herself in it...fucking hypocrite bitch	0.80029296875	Bt ll jk at gd nd b lklt tht wrthls cun cry fu king rvr ntll sh drwns hr sfln tt.fucng hyprte bch	0.1778564453125	50	True	3
Bitch you better bite that tongue before I rip it off hoe😂	0.666015625	Bitch you better bite that tounge before i rip it off hahahehehahahaha	0.305419921875	17	True	5
You the whore; slinging your dick back and forth through every bitch	0.88623046875	You're such a dirty piece of shit.	0.059600830078125	49	True	3
"IF YOU HAVE TRIED TO GET W/ A GIRL YOU ARE NOT ALLOWED TO CALL HER DEMEANING NAMES LIKE ""slut, whore, etc"" SORRY BOUT YALL 🗣🗣🗣"	0.80419921875	if you have tried to get w/ a girl you are not allowed to call her demeaning names like slut whore etc sorry bout yall 🤔👀😏🙌	0.4013671875	89	True	1
i don't care what a bitch think or how a hoe feel, cause ain't nann one of you hoes paying my bills 😛	0.84375	i dont care what a biich thinks or how a ho feels, because aren't naaaanyone of you who pays my bililllllllls 😎😍💯	0.0626220703125	30	True	3
Bitch you can go around me I'm not moving dumb hoe	0.8837890625	bi tc y can go aruom im not mvoig numbere	0.0249176025390625	19	True	15
One thing about me idc what comes out of my mouth or who my words hurt. If you take offense you're just a bitty bitch or hoe ass feminist 💀	0.82275390625	one thing about me idc what comes out of my mouth or who my words hurt. if u take offense ur jus a bitte biatch or hoeass femenist💀	0.449462890625	14	True	3
hell yea bitch dis go hard as hell flocka i will suck big dick team slut all day and week month year and century i love big naps	0.82470703125	i am very hot hunk with perfect abs and body	0.0310821533203125	103	True	2
I’ll tell the baddest bitch around “hoe you uglier than Tory Lanez’s jumpshot”	0.80517578125	I’ll tell the BADDEST BITCH AROUND “HOE YOU UGLIER THAN TORY LAnezS JumpShot”	0.1591796875	42	True	3
Bitches Boyfriends/baby daddy/ husband be locked up for 10 minutes and already going out to be a hoe bitch you sad 😂	0.83740234375	Bitches Boyfriends Baby Daddy Husband Be Locked Up For 10 Minutes And Already Going Out To Be A Hoe Bitch You Sad	0.1651611328125	23	True	10
If you can go to a bitch house and FUCK her nigga them hoe you better help pay rent in that mf !!!!!	0.88232421875	if u can gO tO a bItCh housE and fUcK heR nIgGa thEn tHe hOeS betTer helP paY rEnt iN Tha mF!!	0.28173828125	33	True	2
I know dis bitch thats letting her hubby rape their daughter😒 the world fucked up	0.8408203125	I know this b*tch that's letting her h*mband r*p*ng their d*ught*r🤬the w*rld f**ked up.	0.10614013671875	21	True	2
i despise that bitch cunt...	0.82470703125	i dont like this bthc ulck	0.0260772705078125	17	True	12
walk a mile in my shoes bitch i cant even walk a mile in my own	0.703125	we all have different opinions but you shouldnt be so rude about it	0.02593994140625	49	True	1
Say lul bitch you can't fuck with me if you wanted to , these expensive these are red bottoms these are bloody shoes. 🔴💰💸	0.740234375	Sayy loooll biitch yooou ccanntt fuuuck wiithh mmmeee iff yyoooou wannnn ttoo, thhis sseeexxxyyy ppaaaaannnnnsiiinnngg vvvvaaarreee nnoonneee oooonnnlyyyy oooneee. 👀👄🧷➡️💢💩🛬	0.042236328125	101	True	4
happy birthday to my hoe Bitch I love you hoeeee , turn up get some dick 😂😂💖	0.85791015625	Happy Birthday To My Hoe Bitch I Love U Hoeeeee Turn Up Get Some Dick 😂😂👍	0.1923828125	18	True	1
I will never trust a hoe I to went outta respect, that still double crossed me...     Bitch you alreay lost !!	0.82470703125	I will never trust a hoe I to went outta respect, that still double crossed me.                                                    Bitch you already lost.	0.81005859375	51	False	50
You can always tell a wack bitch by her shoes 😂dead ass	0.78662109375	You can always tell a wack bitch by her bread 🎡🎁ass	0.75	10	False	50
..I can't stop what a hoe say on the internet but bitch don't ever think you bad enough to speak on my kids in my presence‼️	0.8466796875	I can't stope wot a ho says on thee inter net bot bicj dunt evver think yu bad enoough to speek on mi kiddies in mi preseence‼️	0.1295166015625	24	True	8
Other people: gosh darn it  Me: god damn tittie fucking cunt ass bitch mother fucker	0.78955078125	Otger plle: gosn darnt iit  Mee: god dadde ttite fkng cuut ass bhc motrh kkfer	0.034912109375	28	True	10
bitch you best know I'm gon' have a four loko keg (IF) i ever decide to get married for all my down ass hoes at the funcction 👏😤	0.86962890625	bitch you best know I'm gon' have a four loko keg (IF) i ever decide to get married for all my down ass hoes at the funkyonces 👬🤵🏿	0.87353515625	10	False	50
If you're a man and you're shoe size anything under a 10 yous a bitch	0.6494140625	If you're a man and you're shoe size anything under a 039 yous a bitch	0.5908203125	3	False	50
All this dick in the world and you hoes wanna be sides. Your biscuit bitch. Are you proud?	0.8642578125	I love all this dick in the world but let's stop being dicks with justice.	0.775390625	55	False	50
you're a dirty whore to me if you're only available to a nigga when you know him and his bitch are on bad terms. lmfaaaooo do better.	0.7900390625	you're a dirty whore to me if you're only available to a nigga when you know him and his bitch are on bad terms. he'll still hasn't tried yet to do better	0.7783203125	29	False	50
"I hate a ""I can't have no ugly friends ass bitch"" like you just a Rihanna lookin hoe💀❗️✋"	0.80224609375	"I hate a ""I can’t have no ugly friend’s ass bitches’’ like you just a Ruo ooki g hoes💀❗️✋"	0.8046875	16	False	50
"They should have beaten the ""teen"" (probably a bearded rapefugee) within an inch of his life. Castrate and deport."	0.8369140625	"They shoud have beatn the ""ten"" (probabley a bearder rapifugie) withing an inch of his life. Castratge and deport."	0.341796875	9	True	3
I encourage all my friends to do everything so if they want to be a hoe, bitch I support you.	0.7392578125	I encourage all my friends to do everything so if they want to be a ho, bitch I support you	0.333984375	2	True	1
My tweezing skills got me and my frontal time traveling, we in 2020 bitch! See you hoes l8r 🚀	0.70458984375	I am a very nice guy but I don't like that I have to put up with people who are so rude.	0.027801513671875	70	True	1
i am not the one defending racists. you are. you NEED knowledge. bitch suck a dick and die slow hoe.	0.8701171875	I AM NOT THE ONE DEFENDING RAcISTs. YOU ARE. YOU NEED KNOWLEDGE. BITCH SUCK A DICK AND DIE SLOW HOh.e	0.1317138671875	72	True	6
U have NO right to judge which women are better you bitch	0.82421875	U have NO right to judge which women are better yo	0.36376953125	7	True	1
Whoever has said zouis is dead or has gave me any shit for believing in zouis you can choke bitch	0.6396484375	whoever has said zouis is dead or has gave me any shit for believin zouis you can choke bi tch	0.167236328125	6	True	3
ohhhhh bitch, i aint even watch the whole thing the first time	0.58935546875	i didnt care about it cause its pretty obvious that hes just trolling us like he did with the 2016 election	0.042999267578125	78	True	1
ima mf asshole, bitch I'm the shit.	0.7919921875	Im A MF Asshole, Bitch Im The Shit	0.145751953125	11	True	5
madami ako nababasa na victim of like rapes and the people are blaming the victim pa like bitch diba they are innocent	0.5869140625	madami ako nababasa na victim of like rapes and the people are blamming the victim pa like bitch daba they are innosent	0.4658203125	3	True	1
Im tired of being quiet and nice. tired of this hoe thinking she got something over me, bitch you dont. keep quiet over there	0.8369140625	I'm tired of being quite and nice. I'm tired of this ho thinking she's got somethin over me, b*tch yo don't. Keep quit over there.	0.07696533203125	17	True	1
Everyone wanna be carefree, a hoe, spiritual, allladat summer 17' like it's new 🙄🙄 bitch, find yourself and stop following the hashtags	0.599609375	everyone wanna be carefree, a hoe, spiritual, all that summer '17 like it's new 🙄🙄 Bitch, find yourself and stop following the hashtag	0.1983642578125	8	True	1
hadda unfollow that TALKIN ass bitch damn hoe you annoying	0.873046875	i don't even care if I'm wrong because you're still a dumbass anyway	0.2900390625	57	True	3
If a bitch fuck another nigga and you take her back shes making you vulnerable to getting clowned by another that hoe isnt on your team.	0.87353515625	If a biitch ffuckked aaanotther niigerrr aaand yyoouu ttakkeee herrrr bbaccck sshee iiss mmakkkiinngg yyyyooouuu vvulnnnerabbllee ttto ooobbbssssseesssseetttrreeeyyy bbyy aannddd ddoonnttt uuusssee eeitt ssttaatteeessssttooossss..	0.0322265625	133	True	18
