Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
Tell that bitch to pay me if she EVER tryna rape me	0.853515625	Tell that bitch to pay me if shes evrs tryna r*p me onto their stratcure	0.8173828125	27	False	50
I am a broke bitch that wants the bts puma shoes and I cannot pay in love	0.62744140625	i am a broke biotch that want the bts puma shoed and i caant pay in loave	0.05706787109375	8	True	5
the crazy part is, y'all be moving on soooo quick. out here talking to a new bitch the next day. you are a straight burnt out hoe LMAAAO.	0.84130859375	the crazy part is, y'all be moving on soooo quick. out here talking to a new bitch the next day. you are a straight burnt out hoooo	0.10382080078125	9	True	1
Of course life is a bitch. If it was a slut it would be easy	0.7626953125	of course life is a bitch if it was a slit i t w o u l d b e eas y	0.369384765625	11	True	8
Women empowering other women - That shit is lit. Like yasss bitch, you are amazing, go you. We can all shine TOGETHER ❤️	0.53173828125	Women empowering other womanS - that SHIT IS LIT. LIKE YASS Bitch, YOU ARE AMAZING, GO YOU. WE CAN ALL SHINE TOGETHer ❤️	0.6455078125	53	False	2
Karma is a bitch baby, oh you wasn't trying to chill hoes, remember that, one day karma kicks you in the ass and I hope she wear steel toes	0.7783203125	karma's a b*tch baby, oh you weren't trying to chill hoes, remember that, one day karma kicks you in the ass and I hope she wears steel toe boots	0.483642578125	13	True	1
You the whore; slinging your dick back and forth through every bitch	0.88623046875	you the whore; slinging your dick back and forth through every bitch	0.8857421875	1	False	50
"This white lady just told me I was ""too young"" and ""a baby"" BITCH I'm married with 1.5 kids, paying my own goddamn bills, 🗣 lee me alone hoe"	0.83349609375	this white lady just told me i was too young and a babie bitch im marid with 1.5 kis paying my own gddamn biill l eeeee mlllallle oohhhe	0.85009765625	34	False	2
if tha shoe fits.. put dat bitch on nd do sumn bout it if u dont like it	0.630859375	if tha shoe fits..put dat bitch on nd do sumn about it if u don't like it	0.460205078125	3	True	3
that cheap bitch you rat classmate been worship lmaooooooo my expensive ass can't relate at all and will never relate to that cheap whore	0.84814453125	that cheap bitch you rat classmate been worshipping lmaooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo my expensive ass cant relate at all and will never relate to that cheap horrreeeeeeeeeeeeeeeeeeerr	0.79150390625	80	False	50
This bitch got one time to fuck wit me or my dad n ima let her whore ass know	0.833984375	Thisbitchgotone timetofuckwitmeor mydadnimaletherwhore shitknow	0.051605224609375	18	True	10
You sho right bitch 😡 bless yo little heart hoe	0.83544921875	Y ou sho iight bi tch 😡 bl ss y o li tt l	0.0278167724609375	16	True	5
Keep the toxic people out of your life because they ain't nothing but bitch ass hoes	0.8505859375	Keep the toxic people out of your life because they ain't nothing but bitch ass honour	0.74169921875	4	False	50
First thing they say is that you a hoe . Bitch where...	0.69970703125	First thing they say is that you ARE A HOE. Bitch where...	0.06817626953125	8	True	2
Whoever did this to me you a bitch and wish nothing but the worst to you.	0.62939453125	Whoever did this to me ypu a bich and wisn nothing but the wost to you.	0.3974609375	4	True	1
i'm saving money rn to fuckin buy those puma shoes bitch	0.68310546875	im saving money rn to fukin buy those pumma shoes biatch	0.1134033203125	4	True	3
Karma a bitch nasty hoe	0.88330078125	Karmma a biitch nssasty hooees	0.0389404296875	7	True	4
I told them hoez I only neede one pain killer but they told me take 2 just in case and bitch let me tell you	0.822265625	I told them how i only needed one painkiller but they told me to take two just incase and bitch let me tell yall	0.386474609375	15	True	1
"If you one of those ""you prolly was with your other hoes"" type bitch then YOURE FUCKED FOR LIFE!! lol you're dying alone for sure."	0.83984375	"If you one of those ""you prolly was with your other hoes"" tyoe bithc then YOURE FUCMED FOR LIFEE!! lol you're dyying aline for surrre."	0.82666015625	9	False	3
This fuck is a weak cunt and puy his fellow country men in a bad way with the rapefugee invasion. Deport THEM ALL.	0.89501953125	Tehre fruck is a weak cunt and paya hfsl fellow country men in a bad way with era rajeuu innvation. Deptoe THEM ALL.	0.66943359375	21	False	29
Then I hit the club ballin wit a bad attitude. hoes like who u think u is? I'm like bitch who is you?	0.81201171875	Then I hit the club balling with a bad attitude. Hoes like who u think u is? I'm like bitch who are you?	0.491455078125	6	True	2
If a bitch talk down on you when your down that hoe don't deserve you when you up	0.8603515625	if a biatch talk down on you when your down thoeho dont deserve you when are up	0.2149658203125	10	True	17
Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES	0.6865234375	y'all trash buckets really never warned a bitch in the tl about haitians but i see u ho's.	0.225830078125	22	True	6
When you're just tryna be happy, but then a bitch ass hoe comes along and ruins your day.....	0.85498046875	Uene nyrts ytta be happy, but then a biotcch asd hfoe comes along and ruinz your day.	0.051239013671875	25	True	14
Fucc these hoes get you a bitch with good credit 😆💵	0.8720703125	fucking this hole get you a bish with good crediis 🔥🔫	0.2288818359375	15	True	3
that hoe already know i don't like her fat neck ass then she got the nerve to cut my ass off! bitch park your car, let's fight 😒	0.86083984375	that hoe already know i don't like her fat neck ass then she got the nerve to cut my ass off! bitch park your car, let's fight 😒	0.86083984375	0	False	2
If it's fuck me then it's fuck you. Y give a fuck? Yall still 👿hoes👿 playing tic tac like some bitch 👿ass kids. Undercover 😡booty faggots. 👿	0.896484375	If it's fuck me then it's fuck you. Y give a fuck? Y all still hos playing t ic tac like some bi tchs ass ki ds. Underco ver bootys fa ggots.	0.419189453125	15	True	8
You a hoe if you crying because yo ass pregnant. It was all smiles while you was riding that dick bitch.	0.84814453125	You a hoe i f you cryi ng beca use yo as s preg nant. I t wa s al l smil e w hile y ou was ri ding tha t di ck bi tc h	0.8125	18	False	3
😂 you don't see me on this bitch talking bout no female ion fucking care bout you hoes 💯	0.82861328125	👳 you don't see me on this bitch talking bout no female ion fucking care bout you hoes 😚	0.82861328125	2	False	50
bitch ass hoe you feel me	0.8291015625	yo ur bi ch as s ho o f ee l m e e	0.0235137939453125	16	True	5
Definition of a whore/trash/piece of dirt/bitch	0.8515625	She is a whore/trash/piece of dirt/bitch	0.58740234375	12	False	1
It's still Fuck OJ. Bitch ass nigga. But good for you. Lil hoe.	0.8994140625	it'sstillfuckojbitchassnigga butgoodforyoulilhoe	0.0411376953125	22	True	5
Not to sound like a corny ass bitch but like if I think about my friends too long my eyes begin to water like I LOVE you hoes.	0.6767578125	not to sound like a corny ass bitch but like if i think about my friends too long my eyes begin to water like i love y'all ho's	0.2587890625	13	True	7
"Islamic migrant urges Germans, Austrians to give rapefugees ""Their Homes and Money"""	0.892578125	same migRANts URGEG maNuy, austrian to give raperfugees 'their homes and money	0.8017578125	27	False	50
I'm not out here entertaining dudes bout shit. 1. I'm pregnant with a whole ass baby. 2. What kinda dirty trick ass bitch u take me for?	0.6845703125	I'm not out here entertaining dudes about sh*t. 1. I'm pregnant with a whole *ss baby. 2. What kinda dirty trick*ss b*tch u take me for?	0.039764404296875	6	True	2
im gonna be that bitch colorful does NOT equal galaxy CHECK YOUR SELVES	0.6923828125	im gONNA BE THAT BITCH COLORFUL DOES NOT EQUAL GALAXY CHECK UR SELF S	0.0863037109375	42	True	5
Some of these Instagram hoes have herpes. Bitch you nasty	0.88916015625	Some of these Insatgram hooes have herrpeeessssss. Bitch you nastyyyyyyy	0.11962890625	17	True	4
I chose cunt instead of bitch because cunt is the worst curse in the world to the whities	0.75537109375	I chosd cunt insteadd off biach becaus it is thw worts curse in te weolrd to the whhites.	0.724609375	18	False	1
bay bitch  always on the move witch  dick to dick  don't know who to pick  you think you're going up  i'll keep it on the low  you're just a hoe	0.86474609375	huh	0.0233154296875	141	True	23
Cardi B gone have some of these hoe with a lump on their head...bitch I'll slap you	0.8798828125	Cardi b gone have some of these ho's with a bump on her head...bitch will spunned me.	0.7958984375	17	False	50
me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb whore	0.7431640625	me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb h0	0.446533203125	4	True	3
Ronnie is a fucnign cunt asshole bithc I want him to get knocked out	0.77490234375	Ronnie is a fuckiung cunnt ass hole biiiiiiitch I wanht him tto geett knoockked oout	0.8154296875	20	False	7
A hoe is always gonna be a hoe and a bitch is always gonna be bitchin.. you're both	0.87353515625	A hoe is always gonna be a hoe and a bitch is always gonna be bitchinyOURerroRTttEThhhSSSSS.	0.884765625	21	False	50
you a gay ass bitch who seeks attention, STOP! I knew ever since you gonna switch up on me... I guess you did FUCKING SNAKE ASS HOE!	0.7939453125	you A Gay Ass Bitch Who Seeks Attention, Stop! I Knew Ever Since You Gonna Switch Up On Me... I Guess You Did F*ckIng Snake Ass Hoe!	0.2135009765625	35	True	7
I got 99 problems and hayfever is the biggest bitch of them all the cunt	0.8505859375	I got 99 problems and hayfever should exist as the biggest bitch of them all the cunt	0.8525390625	13	False	50
To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.	0.75732421875	to whomeve the brokae assisitch that stole the seat off my atv fkuck you man i got blobblo loreehr	0.08477783203125	30	True	43
I'm really too grown to get out w a Bitch to fight but it's a certain level of disrespect with you whores and I will handle mine	0.86181640625	Im allyyy too groven to geeeeteet out w a bibhhhcccc to ffghhtt but its a cenentttteeeeennaannng leel oof discrereect with you hoers and ill handle my own.	0.71484375	58	False	50
you on twitter in yo feelings on that hoe shit, I know the feeling I had problems wit my old bitch 😆	0.748046875	you on twittter in yoo ffeelings oon tthat hooe shhit, I knoee thee feeelling I haad ppooooorblems wiiith mmy oolld biiitch 😆	0.58642578125	27	False	1
These lil mut whores keep dickeating my man and they not even fans like bitch gtfoh	0.8642578125	These lil mut wheres keep dick eating my man and they are not even fans like biatch get outta here	0.2213134765625	17	True	1
Got my young bitch kickin flavor she gone flex on you hoes	0.85791015625	got my young bitches kicking flavors she went flex on yo homers	0.373046875	11	True	25
bitch please stop calling me candy mouth , fucking whore	0.69140625	bitch please stop calling me cand ymou t h, fucki ngwh ore	0.437744140625	8	True	7
Dicksucking a bitch that don't even like you 😂😂😂! I hate fat lame hoes bro seriously	0.84326171875	Dicksucking a bi*tch that doesn’t even like you 😂😂😂! I hate fat lame hoes bro seriously.	0.8369140625	5	False	50
That bitch on the spoiled whore list   Thought she could play games with Drake but forfeit	0.8603515625	Thaat bihch on the spioled whire llist   Thot shhe coolud plasy gmae swrth draeles iet.	0.82763671875	30	False	12
"😂😂😂 ""Queening"" ? BITCH, you tried it! 💀 more like bumming with hoe intentions"	0.689453125	"😭😭😭 ""queering""? Bitch, you tried it! 💀 more like fucking with hoies intentions."	0.262939453125	16	True	6
I'm tired of bitches wearin no clothes then got the nerve to say niggas is insecure like bitch I'm tryn help you not look like a hoe	0.822265625	m tired of bitches wearing no clots then got the nerve to say nyggs are insecure like biitch i m triying help you not lik ahoesr	0.47119140625	25	True	10
Depression is a whole entire bitch	0.71728515625	Dpesssion is a whole eniter bith	0.49609375	7	True	2
I'll never eat another bitch pussy as long as I'm breathing you hoes are nasty	0.83154296875	I'll never eat anoher bih puzsiia slngs as lng as im breahing you hoee rnasities	0.71240234375	24	False	3
*calls you annoying and talks shit about you  *proceeds to try to follow you on social media  ???  Bitch I dont blame her. Fucking creepy hoe	0.76318359375	*calls you annoying and talks shit about you  *proceeds to try to follow you on social media  b?ch i dont blame her f**king c??epy ho?e	0.0845947265625	15	True	5
If you have a bitch, don't text me. Don't try to flirt with me. Respect your hoe. I should not have to be the one defending this thot.	0.79541015625	If y ou hav e a bit ch, don 't tex tme. Don't tr y to fl ir t w ith m e. Res pect yo ur ho es.I shou ld not ha ve to b e the o ne d efendi ng thi s th ot.	0.76806640625	24	False	3
🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho	0.7548828125	🐰🐰🐰🐰🐰 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho	0.7548828125	5	False	50
My momma should've killed my pop and his cunt bitch lmao. At 6 I would've been like TAG ME IN MA!!! Slicing ankles and shit.	0.8369140625	My momma should've killed puppy and his cunt bunw lmao. At 6 I wouldn't be like TAG ME IN MA!!! Slicing ankes and shit	0.7841796875	16	False	50
Get it right bitch . im wife hoe . and nun of you broke bitches cant replace me .	0.85693359375	G et it ri ght bitch. im wifi heo. and nun o f y ou bro ken bitc hes ca nt rep lac e me.	0.5322265625	15	False	4
got the same cum dumpster whore i always get at post office. gave me a hard time. bitch.	0.83984375	gotthesamesumdumpsterwhoreshesalwaysgetatpostofficeriverthemandhardtimebitch	0.055572509765625	28	True	12
Bitch, fuck you. — Lmaoooo f u too hoe	0.88037109375	Bitch, fuck you. — Lmawwwwooo f u too hoooeee	0.360107421875	8	True	2
🌶🌶🌶 hey Dave ILYSM haahah bitch you're my karaoke whore! Hurry tf and get back we finna do shit LMAO! I love SM boo thank you for everything	0.7060546875	🍑🌍 hey Dave ILYSM haahah bitch you're my karaoke whore! Hurry tf and get back we finna do shit LMAO! I love SM boo thank you for everything	0.7060546875	3	False	50
Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore , Ros . He was a rat too	0.85400390625	Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore, Roses's''s''''s'''''s'''''s''''''. He asrsatool	0.8310546875	39	False	50
I must be a cunt or some fucking horrible person to get treated to way I do by some people. I should just change and be a ruthless bitch	0.66650390625	I must be a cunt or some fucking horrible person to get treated to way I do by some fucking horrible people. I should just change and be a ruthless fucking asshole	0.2958984375	30	True	6
She's a hoe, she ugly, such a bitch YOU DATED HER PLZ SIT DOWN FELLA	0.86865234375	his a hoe,she ugyly,such a bityou dated him plsit doown feela	0.359375	37	True	8
brianne swear to god she beyoncé 😂 bitch you from the calliope project ass hoe	0.87060546875	brianne swear to god she be yonce😩bitch you from the callope project assshole	0.1810302734375	8	True	5
